550.L1S214.s.1.sequence	0.6082476	-0.163765506	-0.056756908	0.021632559	-0.017619398	-0.046765921	-0.011461205	-0.148507875	-0.039838034	-0.098963997
945.P4.D8.lane2.NoIndex.L002	-0.218488492	-0.071867799	-0.043884217	-0.131251039	-0.37301284	0.049022138	0.070001311	-0.099163425	-0.040707093	0.023115271
1453.45796SDZ4.G4.Pnem.stom	0.519320904	0.026497595	-0.007597327	-0.007987163	0.014575156	0.086995107	0.102971279	-0.003306233	-0.01134971	-0.045022683
1521.Aphid11.s.7.1.sequences	-0.10680617	0.16681152	-0.147916142	0.233528301	-0.049576107	-0.070868636	-0.148575396	-0.038738074	-0.03023279	-0.036067955
1883.2011.114.Crump.Artic.LTREB.main.lane3.NoIndex	-0.065575796	-0.196550847	-0.219974112	-0.171304257	0.040052693	0.05963782	-0.033918883	-0.038934482	0.00663374	0.004830992
2229.S1.N11.AH1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	-0.168135108	-0.023785875	-0.213553128	0.00421945	-0.224867973	0.003171816	0.108855795	0.063813526	-0.042036305	-0.076576019
1715.McG.NM1	-0.169295437	-0.13389341	0.249993275	0.106900821	0.014671354	-0.005050353	0.009421102	-0.052397526	-0.055086207	-0.000412458
1579.G.2.0	-0.145171712	-0.055748768	0.221214178	0.029749192	0.048996546	-0.002802035	0.024271972	-0.043658063	0.043968383	0.040482581
1883.2008.309.Crump.Artic.LTREB.main.lane2.NoIndex	-0.205430252	-0.130326896	0.046039862	-0.005277132	0.030411789	0.052879167	0.062403207	0.007030381	-0.067897382	0.005170006
755.EF.EPSILON.22.07.11.lane1.NoIndex.L001	-0.137145766	-0.039654912	-0.150105964	-0.014523421	-0.028212462	0.024244287	0.053118606	0.032408178	-0.024402995	0.079718876
2229.W2.T1.4.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	-0.173155137	0.018264357	-0.235031358	0.010733437	-0.31275583	-0.011608417	0.129191677	0.019974938	-0.040044217	-0.027460814
945.P11.D3.lane3.NoIndex.L003	-0.079554536	0.128141133	-0.160028909	0.052896047	0.158054208	0.028700068	-0.067738741	-0.011903049	-0.004657981	0.099843386
1883.2008.12.Crump.Artic.LTREB.main.lane2.NoIndex	-0.159434616	-0.127847054	-0.004829184	0.008677558	0.111842826	0.057031518	-0.001567754	0.027059731	-0.039584203	0.023678926
1521.EB139.s.6.1.sequences	-0.165615365	-0.134159295	0.28310138	0.118450983	0.010424825	-0.010623623	0.016644989	-0.06093556	-0.071961715	0.021664389
722.SV1.2.s.2.1.sequence	-0.133623343	-0.214345243	0.154736023	-0.005400179	0.087139548	-0.025067734	0.065978549	0.034791162	0.004032642	0.083363522
990.KA2F.A.22	-0.183894202	-0.146840006	0.19260451	0.059892872	0.054567729	-0.001547785	0.039258714	-0.028596649	-0.105070589	-0.007397705
1521.Sample140.s.7.1.sequences	0.163217123	0.046555248	-0.266699807	0.162559446	0.121971435	0.039690103	-0.039913033	-0.045440976	0.019273804	0.09239019
894.SL870.lane3.NoIndex.L003	-0.033275805	0.040268954	-0.073328775	-0.037149879	0.128001754	-0.120022075	0.039910328	0.047341855	0.045964888	0.121097562
1481.NA.13.T8	0.410409675	0.000486667	0.124048231	0.008654622	-0.133185737	0.055998775	-0.148942458	0.122982869	-0.095275389	-0.016339836
1039.L.Vermelha.SA	0.026906117	-0.149274525	-0.000494113	0.090910324	-0.025397556	0.013758415	0.054729588	0.073241342	0.197146359	0.009648008
678.OA.mesocosm.433	-0.117146207	0.021856839	-0.054529682	0.211081873	-0.019746838	0.033946631	-0.04006666	0.009709837	0.129073618	-0.041260025
990.KA3F.D.02	-0.187055452	-0.149637306	0.180349882	0.067918827	0.061470569	0.023480415	0.039898797	-0.025592728	-0.098000835	-0.003030713
638.RMK.ENR.21.2	0.074796143	-0.183275318	-0.237175624	0.032457875	0.090320468	-0.14740354	0.084761366	-0.00941474	0.034934168	0.019547516
894.UY925.lane3.NoIndex.L003	0.3213642	0.008652657	-0.096072172	0.060606488	0.035450772	0.059104188	-0.041131979	0.072537839	-0.004601127	0.138420683
1721.S21M	-0.091059418	-0.003854682	0.25974342	0.057302206	0.022311424	-0.043544513	0.050954446	-0.051015619	-0.090695688	0.056935499
550.L3S354.s.3.sequence	-0.031523171	0.080230576	-0.182202152	-0.016657253	0.119162166	0.073608975	-0.054106465	0.001066772	0.024455541	0.040251305
1883.2010.343.Crump.Artic.LTREB.main.lane3.NoIndex	-0.195519776	-0.068236744	-0.009656202	-0.217418668	0.059666798	-0.006228055	-0.085322574	0.011944132	0.016564625	-0.042106426
2382.DPOO1.C1.HA.4.641.bulk.9.12.lane7.NoIndex.L007.sequences	-0.191309684	-0.166578094	0.21465828	0.138906386	0.026659588	0.043055046	0.048959922	-0.013370139	-0.027456185	0.003995261
1883.2008.538.Crump.Artic.LTREB.main.lane3.NoIndex	-0.16019025	-0.067179854	-0.104515363	-0.251149437	0.076294448	0.019835018	-0.124567451	0.026002102	0.022377955	-0.053838399
945.P13.F1.lane5.NoIndex.L005	-0.172635971	-0.101387185	-0.052009496	-0.286453957	-0.104081755	-0.028820174	0.004180563	-0.010299331	0.023173092	0.020934872
940.F.01	-0.036812784	0.306400006	-0.114873892	0.229553852	0.035049743	0.036973122	-0.070501147	-0.05832316	-0.03387768	0.010262644
1235.sp1532	0.052337435	-0.13801044	-0.331133822	-0.008156708	-0.038140172	-0.084661416	0.169341891	-0.041859167	0.086774157	0.074042894
990.KA3U.D.13	-0.147464003	-0.195492407	0.215789239	0.082276996	0.033491108	0.00977636	0.031684164	-0.030989821	-0.124569307	-0.010317717
905.SA.Station.1.t0	-0.046145961	0.170294677	-0.095789001	0.189077029	-0.027147724	-0.025599409	-0.086403197	-0.026443832	0.004495634	-0.002018904
1883.2005.177.Crump.Artic.LTREB.main.lane4.NoIndex	-0.162634549	-0.072567633	-0.021295866	0.032502279	0.063462747	0.135468262	-0.082203748	0.019044461	0.067031475	-0.012418784
1883.2010.171.Crump.Artic.LTREB.main.lane3.NoIndex	-0.168062607	-0.077057152	-0.099119532	-0.260963647	0.048091147	0.003667948	-0.093839708	0.02403607	0.015161764	-0.039928674
894.UY1346.lane5.NoIndex.L005	0.299397881	-0.106990754	-0.054220009	-0.045252709	0.080798435	-0.083124589	0.043170042	-0.008075754	0.055442043	0.185730734
864.4.CON.V.addG.noW.pooled.lane2.NoIndex	-0.113329935	0.260725023	-0.077211989	0.247108775	0.078215692	0.009406218	-0.093720889	-0.086449371	-0.068776655	0.115947442
755.SSFB.L1.3.D3.21.06.11.lane1.NoIndex.L001	-0.109229765	0.132630539	-0.101345587	0.134010364	0.078887078	0.039322634	-0.094112874	-0.030552082	-0.008461427	0.04371458
945.P12.E1.lane3.NoIndex.L003	0.354400691	0.085588491	0.168855577	0.028276431	-0.180191342	0.020553765	-0.135676092	0.1447154	-0.072380864	0.03304573
2229.S2.T21.ES2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	-0.002093362	-0.139619649	-0.196097587	0.052839981	0.047127446	-0.110853222	0.116651964	0.118475174	0.022989018	-0.043171953
755.SSFA.L2.D20.10.05.11.lane1.NoIndex.L001	-0.195976713	-0.101926857	0.150301852	0.13722515	0.037101724	0.064557553	-0.006873176	-0.027707092	-0.032844334	-0.039702002
1883.2011.242.Crump.Artic.LTREB.main.lane4.NoIndex	-0.150134634	-0.062118587	-0.114506794	-0.202812605	0.033836482	0.025004102	-0.082383387	0.024011252	-0.000478055	-0.033272254
1773.Thraupis.gauco3.lgi	-0.11873235	0.1356973	-0.184479746	0.200050644	0.025322358	0.008738099	0.051907745	0.089356353	-0.073573514	-0.068440607
1288.TBE27Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	-0.214148878	-0.023765941	-0.049709938	-0.149587355	-0.075214134	0.071839665	-0.067171071	-0.073539573	-0.041778792	-0.042672678
1453.45300SDZ4.D7.Pnem.stom	0.522936979	-0.093359598	0.013448611	0.030901168	-0.034663092	0.107844685	-0.028420363	0.077294211	0.016396971	0.003710313
1288.TBE24Sept07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	-0.141479806	-0.123254905	-0.02467664	-0.129101107	0.07003667	0.060157775	-0.063522689	0.008118551	-0.030040021	-0.037474786
945.P7.H8.lane2.NoIndex.L002	-0.166559231	-0.07459259	-0.04967884	-0.24219069	0.106105526	-0.024852727	-0.109272638	0.027664991	-0.017447934	-0.0385593
1521.EB095.s.6.1.sequences	-0.179684139	-0.114753833	0.228924463	0.04221969	0.070697812	-0.029001926	0.033064987	-0.034406782	-0.050029424	0.058820427
1883.2001.09.Crump.Artic.LTREB.main.lane1.NoIndex	-0.23694842	0.021135644	-0.140035763	-0.268879828	-0.154599793	0.075771874	-0.078625941	-0.093959405	-0.014460229	0.012417264
945.P3.C5.lane2.NoIndex.L002	-0.131411684	-0.171677219	-0.027994785	-0.121877957	-0.09764846	0.040588843	0.068055504	0.013725914	0.03487158	0.025261812
940.CR.30.Gill	-0.062917879	0.115035597	-0.169021008	0.184024811	0.008701477	-0.030143718	-0.093142917	-0.017425966	0.00914367	0.034904881
1883.2004.06.Crump.Artic.LTREB.main.lane1.NoIndex	-0.06480103	-0.093465684	-0.192075972	-0.185879905	0.158892006	0.006738957	-0.136357361	0.009630025	0.027855761	-0.001289513
1453.45300SDZ3.E7.Pnem.stom	0.468567148	-0.074375177	0.016536037	0.028109652	-0.049725017	0.09203865	-0.034167509	0.079421715	0.015843829	-0.003182406
1774.306.Skin.Puer	-0.021083455	0.226404328	0.140803821	-0.097391508	0.084517495	-0.015572454	0.130756239	-0.024144378	0.028542442	-0.003183145
2382.SH004.C1.RH.1.605.gp.9.12.lane8.NoIndex.L008.sequences	-0.130857542	0.074770185	-0.106989726	-0.028653608	-0.510911184	-0.007338624	0.024924501	-0.202926278	-0.038777199	0.094934612
1288.MAH15June05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	-0.122120868	-0.118581098	0.004295089	-0.009098196	0.041806731	0.13786619	-0.103399824	0.023690614	0.101902893	-0.089216844
945.P12.H3.lane3.NoIndex.L003	-0.000695239	0.265937482	-0.047607648	0.125563515	0.073888151	0.032366061	-0.037024661	-0.035613575	-0.04144526	0.096458162
2192.H04a.Hand.2101.lane6.NoIndex.L006	-0.068291138	0.263439112	-0.121356707	0.066064752	-0.032812344	0.020497343	-0.009792114	-0.081786975	0.022936418	0.069770611
1736.O34.1109	0.543477162	-0.147267188	0.009026098	0.016309546	-0.087541859	0.014218332	-0.098100383	0.078187371	-0.018886164	0.04268331
1632.E4C08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	-0.037141622	0.20935732	0.083417529	-0.072107817	0.034215062	-0.194206676	-0.08088794	-0.04463914	0.048574417	-0.020025557
894.GV1907.lane2.NoIndex.L002	-0.035144261	-0.023126777	-0.186180165	0.035835942	0.181790125	0.01378355	0.016231698	0.013714674	-0.00030605	0.15340768
722.M11Plmr.6.s.7.1.sequence	-0.076428223	0.190689834	-0.019062057	-0.061720492	0.05655936	-0.05228601	-0.00249954	-0.033282104	0.051823949	0.019750794
550.L2S126.s.2.sequence	0.063340098	0.264273997	0.171396654	-0.149830408	0.032411509	-0.128256825	0.04602882	-0.021370615	0.062951427	-0.020526423
1036.B.C.0.1.s.4.1.sequences	-0.044872321	-0.177824705	0.179496287	0.075016629	0.001355178	0.024352409	-0.009405145	-0.024099501	0.072528722	-0.000525099
1883.2011.322.Crump.Artic.LTREB.main.lane4.NoIndex	-0.204689206	-0.01105516	-0.018021538	-0.183317822	0.049461239	-0.008479788	-0.108592468	-0.003938028	0.004725737	-0.081462032
1883.2003.141.Crump.Artic.LTREB.main.lane1.NoIndex	-0.16946434	-0.090653302	-0.033149073	0.005622436	0.003876473	0.131421307	-0.042733754	0.010855254	0.070205783	-0.021475658
1773.Columb.passer3	0.031101498	0.115479159	0.113460551	-0.055620492	-0.043086594	-0.147599134	0.055513741	0.094305405	-0.017547272	-0.053131071
894.MR237.lane3.NoIndex.L003	0.009508454	-0.097586823	-0.034461264	-0.123708581	0.136289051	-0.171283614	0.02987736	0.039987528	0.053636564	0.124129384
2192.H01a.Foot.134.lane2.NoIndex.L002	0.104924661	0.253324989	0.167026105	-0.15319752	-0.057325416	-0.107964602	0.027891376	-0.000190838	0.044912732	-0.012824909
1774.139.Oral.Puer	0.117269758	0.389293636	0.049079468	0.082188184	0.031061657	0.16428571	0.125976942	0.00330685	-0.031480165	-0.083843991
1736.B35.0211	0.560029031	-0.175050923	-0.018335374	0.022743798	-0.069213252	-0.020348928	-0.078420283	0.011227995	-0.004461427	0.026120215
933.W.1.3.S.E.1	0.063318008	-0.134167582	-0.272251786	0.105474166	0.061129917	-0.13590666	0.139690822	0.074614507	0.059885953	-0.009576837
990.KA1U.C.23	-0.161768043	-0.15246604	0.248877366	0.096779945	0.009039743	-0.023676925	0.018702917	-0.055135546	-0.146303698	-0.016158692
1748.6.15.12.I.16.V	-0.005308275	0.217648381	-0.03465886	0.023639613	0.059085183	-0.004060349	-0.039022372	-0.019078716	0.011785046	0.038575063
2192.H04a.Nose.1935.lane6.NoIndex.L006	-0.050630138	0.027944276	0.033415887	-0.030899748	0.132782224	0.051724771	0.104423444	0.013954918	0.001041986	0.11169363
2192.H04a.Dog.Foot.2084.lane6.NoIndex.L006	0.096799192	0.221854059	0.097810455	-0.111323975	0.042707353	-0.057615859	0.039670244	-0.014183427	0.033038765	0.006701007
1242.ME22Apr01EB1R2	-0.142098591	0.063248918	0.065531595	-0.188649135	0.053679905	-0.16124782	-0.127365921	-0.015931068	0.018398677	-0.070787315
1642.MS00032	-0.115358683	-0.176728241	0.212217995	0.075062761	0.022335941	0.07958028	0.017894976	-0.024018087	0.057133829	0.025534751
638.RMK.ENR.26.1	-0.193622541	-0.00737215	-0.23406748	-0.077478982	-0.187325448	0.021106177	0.035910619	-0.003831668	-0.043576502	0.064824563
1288.WSBE19July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	-0.174892619	-0.028541214	0.013082379	-0.254002367	0.082038707	-0.078881136	-0.138440481	0.002730458	-0.025470035	-0.082503266
755.SSFB.L1.D40.14.06.11.lane1.NoIndex.L001	-0.18526088	-0.122998326	0.179341314	0.112534528	0.032856191	0.028114165	0.022437232	-0.031413906	-0.080247368	-0.024809845
1799.70.N.SD.Pum10	-0.109576907	-0.07225734	-0.167068089	0.081756065	-0.024579867	-0.060476765	0.115601176	0.169836519	-0.032416982	-0.084579635
2192.H01a.Kitchen.Light.Switch.267.lane2.NoIndex.L002	-0.058722698	0.248395419	-0.148000916	0.240828658	-0.00431275	0.017940153	-0.084300973	-0.081013537	-0.021077461	-0.032193984
1883.2005.185.Crump.Artic.LTREB.main.lane4.NoIndex	-0.184688329	-0.044189244	-0.016897307	-0.229778591	0.08490172	-0.038606174	-0.120936592	0.023558795	-0.004181424	-0.089463936
550.L6S13.s.6.sequence	0.124261858	0.281749174	-0.003978737	0.008923186	0.127116282	0.229345443	0.076506925	-0.02202286	-0.032722702	-0.086075766
1288.CBH29June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	-0.212924765	0.028366831	-0.015208408	-0.252850792	-0.00325634	-0.057685147	-0.13971336	-0.047761164	-0.034814853	-0.095492382
755.EFB.20.09.11.lane1.NoIndex.L001	-0.029761034	-0.142259422	-0.203344549	-0.028832244	0.115601029	-0.012829938	0.010152005	0.030990132	0.019187683	0.091024037
2229.W1.N23.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	-0.123598196	0.073034918	-0.233059924	0.147649041	-0.061784137	-0.016541622	0.041370956	0.069636515	-0.011570484	-0.062624173
550.L5S202.s.5.sequence	0.295318256	0.222438014	0.044914005	-0.068067499	0.119166845	0.213943054	0.19220585	0.030293835	-0.003143176	-0.063670755
894.UY664.lane3.NoIndex.L003	-0.044378079	0.204515733	-0.058795929	0.000470555	0.124447216	0.004155878	-0.071434985	-0.025410718	0.006618889	0.057023139
1883.2006.163.Crump.Artic.LTREB.main.lane1.NoIndex	-0.249202572	-0.00803747	-0.114779585	-0.164868459	-0.014702559	0.06673791	-0.123764768	-0.016572621	-0.039181615	-0.085218856
894.C1494.lane5.NoIndex.L005	0.056030573	-0.133763349	-0.138936891	-0.029057479	0.127828946	-0.142601861	0.079451259	-0.010330057	0.043897227	0.13241135
1748.5.15.12.FI.22.V	-0.059030551	0.140800677	-0.105171141	0.034926651	0.07457414	0.043564898	-0.069389637	-0.012501114	0.002249757	-0.001165671
945.P5.A1.lane2.NoIndex.L002	-0.19735023	-0.141705104	-0.112634632	-0.158274238	-0.219914042	0.073086315	0.093943354	-3.34E-05	-0.033584236	0.042700671
1711.KAM7.1	-0.166797345	-0.071507485	0.242353957	0.030809761	0.046746104	-0.061727333	-0.003024309	-0.058836967	-0.02210925	0.029612755
1632.E6B03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	-0.001772614	0.241233729	0.046095476	-0.016982146	0.034495704	-0.112621202	-0.046053585	-0.030417553	0.030736729	0.020268146
1453.44923SDZ3.D7.Pnem.stom	0.11375615	0.275772372	0.004237329	0.016667423	-0.090532327	0.14505466	0.094815978	0.001056032	-0.029844943	-0.040255624
1521.25.W.s.6.1.sequences	-0.177192075	-0.096086425	0.124839056	0.085018572	-0.034577962	0.067147906	0.005501901	0.005667242	0.14054926	0.043855783
2229.W1.N22.EH1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	0.00444128	-0.136995448	-0.233327879	0.09329067	0.022951133	-0.118373904	0.1304739	0.160386133	0.01142282	-0.038055809
933.W.1.1.H.E.3	-0.162052044	0.016282039	-0.038689782	0.132112134	-0.021394404	-0.115099269	0.026576346	0.101919206	-0.101771845	-0.179523092
1642.MS00516	-0.134005559	-0.177438729	0.20107075	0.081883014	-0.026720426	0.10616719	0.01363747	-0.027053163	0.136732623	-0.006045225
864.NFS2.2010.OTC.ET.b.lane2.NoIndex	-0.123078161	0.164538364	0.030409673	0.186800443	0.102773618	0.030528664	-0.027508972	-0.080301364	-0.07803445	0.103765764
2192.H01a.Foot.14.lane1.NoIndex.L001	0.175636467	0.292278613	0.193252768	-0.138151746	0.010725812	0.00407445	0.114906705	0.023976924	0.034356349	-0.06763131
940.P.10.Fecal	0.090380862	0.161672556	0.013121061	0.12104716	-0.023154441	0.059580702	-0.009863097	0.041582187	-0.113788872	-0.044711268
894.SV1425.lane5.NoIndex.L005	-0.09580361	0.184001357	-0.140804793	0.216043902	-0.029093563	-0.058733382	-0.112674168	-0.057778864	-0.005125142	0.011094153
1721.S9T	-0.11014063	-0.036884422	0.267968789	0.075335548	0.026701061	-0.0267471	0.051954883	-0.051281124	-0.096607256	0.057420761
1521.Aphid4.s.7.1.sequences	-0.116910778	0.290411803	-0.20797548	0.330886785	0.016256835	-0.019538431	-0.169677517	-0.093661618	-0.067666341	0.041339226
1632.E1D10.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	-0.082709192	0.226399839	-0.083625656	0.095540174	0.054778533	-0.075756582	-0.086336534	-0.064240968	0.036517241	0.05136742
1717.32H.high.fertilizer	-0.146971986	-0.005511845	0.208210949	-0.029551696	0.084124928	-0.098668826	-0.025658019	-0.068338912	-0.024295452	0.041440623
1883.2006.003.Crump.Artic.LTREB.main.lane1.NoIndex	-0.17135491	-0.036135607	-0.07400059	-0.089021909	-0.008957565	0.08816489	-0.006951826	-0.004325735	0.010551539	0.015501641
1632.E3H08.r.EMPbird.v4.NoIndex.L001	-0.053153194	0.154794302	-0.14454313	0.104709629	0.086328453	0.007785707	-0.082110127	-0.04756614	0.01059495	0.068780809
940.RD.04.Oral	-0.106329519	0.135172557	-0.153341674	0.202354853	0.048094884	0.020130136	-0.067717036	-0.022788761	-0.006389688	0.0577213
1883.2007.45.Crump.Artic.LTREB.main.lane2.NoIndex	-0.14238891	0.099506938	-0.145129276	0.074933079	0.027756665	0.033630959	-0.238606312	-0.052632981	-0.024134735	-0.064546192
1621.C8783	0.556142757	-0.164177018	-0.006445175	0.032101763	-0.065919682	-0.007676128	-0.068226625	0.01134626	0.037355451	0.039712109
945.P1.C12.lane2.NoIndex.L002	-0.168189433	-0.131224653	0.010903956	-0.16625262	-0.148421986	0.041281119	0.052663437	-0.020934896	0.018052235	0.025306092
925.SK2x	-0.099189067	-0.061282847	0.039685438	-0.018921555	-0.279004599	-0.002531684	0.022198486	-0.095146745	0.044157782	0.040782926
1716.McG.PAPrS25	-0.157295937	-0.098170937	0.197820629	0.083465659	0.028191999	-0.019394416	0.026873079	-0.060629311	-0.087982461	0.016063222
1883.2009.059.Crump.Artic.LTREB.main.lane3.NoIndex	-0.12857585	0.155950715	-0.176232744	0.149464365	0.027788739	0.010432539	-0.204969294	-0.078849514	-0.02746007	-0.006107025
990.KA3F.E.04	-0.136803052	-0.204682133	0.17997607	0.08051449	0.054710459	0.045850002	0.039337897	-0.010782772	-0.063089356	0.017616283
1694.St2A9.Pmoss.Jstar.16s.NoIndex.sequences	-0.121448016	0.31479426	-0.187649916	0.314517122	0.046161612	-0.011268913	-0.164120589	-0.104336255	-0.066420966	0.082871233
945.P12.C8.lane5.NoIndex.L005	-0.144408078	-0.028815308	-0.061689174	-0.044157351	-0.357186098	0.023370445	0.029330601	-0.116246255	-0.02433941	0.049275267
1883.2007.548.Crump.Artic.LTREB.main.lane2.NoIndex	-0.166070097	-0.130293863	-0.119375964	-0.156724428	-0.11856955	0.08324188	0.017273137	0.000434998	-0.035557477	0.007057224
550.L1S199.s.1.sequence	0.641221003	-0.271396291	-0.138047519	0.042892031	0.032963016	-0.146011498	0.014123584	-0.342483567	-0.017351879	-0.16896488
1030.TVF.2004.Loc1.D0.Rep1	-0.134919498	-0.10857206	0.084067102	0.069207332	0.031301832	-0.016460071	0.036235461	-0.007282264	-0.095749754	0.0266073
2192.H06b.Bathroom.Door.Knob.3150.lane5.NoIndex.L005	0.157663889	0.23320857	0.194531385	-0.157098343	-0.015960866	-0.05820741	0.052720732	0.041766911	0.034653709	-0.055240029
755.LSSF.GAMMA.D1.23.06.11.lane1.NoIndex.L001	-0.146366422	-0.102753842	-0.106757181	0.035993183	0.106262203	0.037628349	-0.032069939	0.078764833	-0.055631211	-0.004914946
1035.UQ11108.1.6	-0.033312433	-0.153364389	0.09421192	-0.040434763	0.051175861	-0.111240627	0.034196016	0.025240285	-0.033188173	0.099787841
894.MR950.lane3.NoIndex.L003	-0.04016083	0.045324962	-0.076786864	-0.0595134	0.149985938	-0.113038441	-0.001281104	0.034702522	0.048066453	0.119862101
2229.W2.N3.6.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	-0.191875774	0.027593342	-0.180645396	-0.010094694	-0.420145097	-0.028622053	0.134516896	-0.046927	-0.067780758	0.006079764
2382.SH005.C3.RH.2.656.bulk.9.12.lane7.NoIndex.L007.sequences	-0.182766151	-0.155574287	0.183652297	0.118886123	0.043423267	0.048860635	0.043468833	-0.016000321	-0.02219168	0.023804425
1627.LC	0.048002342	0.1189295	0.137429787	0.02773531	-0.03603129	-0.022331262	-0.000962728	0.002194044	-0.004700054	-0.020643691
945.P9.H11.lane3.NoIndex.L003	0.011532142	-0.060620046	-0.096196638	-0.125405222	0.197167224	-0.130931704	-0.006404081	-0.014763258	0.057054471	0.116889596
990.KA3U.E.15	-0.13627884	-0.1583568	0.228459433	0.091155082	-0.000984318	-0.012920654	0.001790731	-0.042053229	-0.118015013	-0.034405452
1642.MS00608	-0.118243877	-0.15968634	0.207526692	0.100586744	0.017541102	0.090651488	0.003926489	-0.021186661	0.144000453	0.015883377
1799.49.SD18	-0.075739497	-0.126291132	-0.176271894	0.017666951	0.010118901	-0.059756955	0.136001895	0.137996931	-0.014317235	-0.019128052
963.Iguana.A2.2.060311.STY.vial.840	0.272112355	0.129560109	0.156013713	0.055521786	-0.145014994	0.03430798	-0.156336776	0.09382698	-0.076329932	0.042683887
678.T.RFLP.Sample.740	-0.12111908	-0.020040998	-0.009290714	0.172409261	-0.044349669	0.0250667	-0.00248764	0.028744879	0.138349266	-0.054820831
550.L1S341.s.1.sequence	0.634511529	-0.276950863	-0.141867941	0.043883329	0.040039249	-0.145807875	0.021503468	-0.355554772	-0.014620653	-0.178144762
1883.2007.094.Crump.Artic.LTREB.main.lane1.NoIndex	-0.055741044	-0.158699847	0.143147412	0.07527561	-0.001883239	0.108466904	-0.030218863	0.003605466	0.153016035	-0.044148939
1774.17Fecal22.10.09	0.410724293	-0.02629907	0.046921478	-0.065574714	-0.007897033	0.029328304	0.018686016	0.043671975	0.03577537	-0.014665684
