OO	Latitude	Location
250	32.72	Proximal gut
113	32.72	Proximal gut
202	32.72	Proximal gut
205	32.72	Proximal gut
65	32.72	Proximal gut
59	32.72	Proximal gut
235	32.72	Proximal gut
115	32.72	Proximal gut
118	32.72	Proximal gut
107	32.72	Proximal gut
104	32.72	Proximal gut
113	32.72	Proximal gut
78	32.72	Proximal gut
105	32.72	Proximal gut
194	32.72	Proximal gut
220	32.72	Proximal gut
112	32.72	Proximal gut
106	32.72	Proximal gut
222	32.72	Proximal gut
168	32.72	Proximal gut
143	32.72	Proximal gut
154	32.72	Proximal gut
60	32.72	Proximal gut
41	32.72	Proximal gut
178	32.72	Proximal gut
70	32.72	Proximal gut
62	32.72	Proximal gut
157	32.72	Proximal gut
156	32.72	Proximal gut
61	32.72	Proximal gut
158	32.72	Proximal gut
170	32.72	Proximal gut
167	32.72	Proximal gut
162	32.72	Proximal gut
152	32.72	Proximal gut
171	32.72	Proximal gut
67	32.72	Proximal gut
52	32.72	Proximal gut
170	32.72	Proximal gut
160	32.72	Proximal gut
166	32.72	Proximal gut
168	32.72	Proximal gut
77	32.72	Proximal gut
184	32.72	Proximal gut
189	32.72	Proximal gut
179	32.72	Proximal gut
81	32.72	Proximal gut
163	32.72	Proximal gut
162	32.72	Proximal gut
193	32.72	Proximal gut
191	32.72	Proximal gut
185	32.72	Proximal gut
191	32.72	Proximal gut
191	32.72	Proximal gut
202	32.72	Proximal gut
164	32.72	Proximal gut
193	32.72	Proximal gut
188	32.72	Proximal gut
202	32.72	Proximal gut
191	32.72	Proximal gut
182	32.72	Proximal gut
126	32.72	Proximal gut
180	32.72	Proximal gut
196	32.72	Proximal gut
191	32.72	Proximal gut
185	32.72	Proximal gut
280	32.72	Proximal gut
302	32.72	Proximal gut
301	32.72	Proximal gut
269	32.72	Proximal gut
216	32.72	Proximal gut
229	32.72	Proximal gut
222	32.72	Proximal gut
227	32.72	Proximal gut
226	32.72	Proximal gut
228	32.72	Proximal gut
231	32.72	Proximal gut
298	32.72	Proximal gut
242	32.72	Proximal gut
279	32.72	Proximal gut
210	32.72	Proximal gut
293	32.72	Proximal gut
202	32.72	Proximal gut
225	32.72	Proximal gut
258	32.72	Proximal gut
245	32.72	Proximal gut
232	32.72	Proximal gut
236	32.72	Proximal gut
228	32.72	Proximal gut
224	32.72	Proximal gut
209	32.72	Proximal gut
58	32.72	Proximal gut
138	32.72	Proximal gut
127	32.72	Proximal gut
64	32.72	Proximal gut
47	32.72	Proximal gut
61	32.72	Proximal gut
47	32.72	Proximal gut
154	32.72	Proximal gut
129	32.72	Proximal gut
38	32.72	Proximal gut
137	32.72	Proximal gut
132	32.72	Proximal gut
88	32.72	Proximal gut
86	32.72	Proximal gut
55	32.72	Proximal gut
54	32.72	Proximal gut
234	32.72	Proximal gut
135	32.72	Proximal gut
23	32.72	Proximal gut
20	32.72	Proximal gut
37	32.72	Proximal gut
71	32.72	Proximal gut
84	32.72	Proximal gut
50	32.72	Proximal gut
53	32.72	Proximal gut
212	32.72	Proximal gut
88	32.72	Proximal gut
17	32.72	Proximal gut
23	32.72	Proximal gut
22	32.72	Proximal gut
26	32.72	Proximal gut
53	32.72	Proximal gut
114	32.72	Proximal gut
44	32.72	Proximal gut
161	32.72	Proximal gut
26	32.72	Proximal gut
43	32.72	Proximal gut
35	32.72	Proximal gut
42	32.72	Proximal gut
77	32.72	Proximal gut
21	32.72	Proximal gut
29	32.72	Proximal gut
48	32.72	Proximal gut
206	32.72	Proximal gut
37	32.72	Proximal gut
166	32.72	Proximal gut
132	32.72	Proximal gut
58	32.72	Proximal gut
123	32.72	Proximal gut
197	32.72	Proximal gut
163	32.72	Proximal gut
218	32.72	Proximal gut
210	32.72	Proximal gut
193	32.72	Proximal gut
245	32.72	Proximal gut
185	32.72	Proximal gut
174	32.72	Proximal gut
123	32.72	Proximal gut
208	32.72	Proximal gut
193	32.72	Proximal gut
213	32.72	Proximal gut
101	32.72	Proximal gut
156	32.72	Proximal gut
102	32.72	Proximal gut
236	32.72	Proximal gut
157	32.72	Proximal gut
200	32.72	Proximal gut
204	32.72	Proximal gut
216	32.72	Proximal gut
216	32.72	Proximal gut
204	32.72	Proximal gut
179	32.72	Proximal gut
226	32.72	Proximal gut
221	32.72	Proximal gut
221	32.72	Proximal gut
219	32.72	Proximal gut
212	32.72	Proximal gut
207	32.72	Proximal gut
134	32.72	Proximal gut
220	32.72	Proximal gut
212	32.72	Proximal gut
120	32.72	Proximal gut
212	32.72	Proximal gut
206	32.72	Proximal gut
227	32.72	Proximal gut
216	32.72	Proximal gut
224	32.72	Proximal gut
129	32.72	Proximal gut
126	32.743	Distal gut
138	32.743	Secretion
595	32.743	Surface
116	32.743	Distal gut
349	32.743	Surface
142	32.743	Distal gut
402	32.743	Surface
74	32.743	Distal gut
183	32.743	Secretion
404	32.743	Surface
264	32.78	Distal gut
285	32.78	Distal gut
194	32.78	Distal gut
173	32.78	Distal gut
123	32.78	Distal gut
202	32.78	Distal gut
99	32.8	Distal gut
316	32.8	Distal gut
152	32.8	Distal gut
328	33.735	Surface
383	33.735	Surface
371	33.735	Surface
382	33.735	Surface
393	33.735	Surface
454	33.735	Surface
60	33.735	Distal gut
54	33.735	Distal gut
345	33.735	Surface
196	33.735	Secretion
344	33.735	Surface
307	33.735	Surface
373	33.735	Surface
333	33.735	Surface
201	33.735	Surface
42	33.735	Distal gut
52	33.735	Distal gut
231	33.749	Distal gut
237	33.749	Distal gut
210	33.749	Distal gut
101	36.822	Distal gut
403	36.822	Secretion
464	36.822	Secretion
344	36.822	Surface
401	36.822	Surface
108	36.822	Distal gut
88	36.822	Distal gut
261	36.822	Secretion
281	36.822	Secretion
108	36.822	Surface
154	36.822	Surface
115	37.09	Distal gut
87	37.09	Distal gut
101	37.09	Distal gut
78	37.09	Distal gut
107	37.09	Distal gut
78	37.09	Distal gut
105	37.09	Distal gut
85	37.09	Distal gut
108	37.09	Distal gut
84	37.09	Distal gut
123	37.09	Distal gut
87	37.09	Distal gut
111	37.09	Distal gut
83	37.09	Distal gut
80	37.12272222	Surface
107	37.12272222	Surface
18	37.14837778	Surface
15	37.14837778	Surface
30	37.14837778	Surface
39	37.14837778	Surface
30	37.17907778	Surface
151	37.17907778	Surface
29	37.17907778	Surface
28	37.17907778	Surface
25	37.17907778	Surface
28	37.17907778	Surface
20	37.17907778	Surface
30	37.17907778	Surface
19	37.17907778	Surface
17	37.17907778	Surface
22	37.17907778	Surface
25	37.17907778	Surface
30	37.17907778	Surface
25	37.17907778	Surface
31	37.17907778	Surface
38	37.17907778	Surface
59	37.17907778	Surface
39	37.17907778	Surface
19	37.17907778	Surface
24	37.17907778	Surface
21	37.17907778	Surface
23	37.17907778	Surface
54	37.17907778	Surface
39	37.17907778	Surface
22	37.17907778	Surface
80	37.17907778	Surface
736	37.17907778	Surface
73	37.17907778	Surface
43	37.17907778	Surface
30	37.17907778	Surface
25	37.17907778	Surface
38	37.17907778	Surface
28	37.17907778	Surface
33	37.17907778	Surface
21	37.17907778	Surface
22	37.17907778	Surface
19	37.17907778	Surface
28	37.17907778	Surface
54	37.17907778	Surface
27	37.17907778	Surface
22	37.17907778	Surface
28	37.17907778	Surface
33	37.17907778	Surface
60	37.17907778	Surface
40	37.17907778	Surface
45	37.17907778	Surface
32	37.17907778	Surface
26	37.17907778	Surface
36	37.17907778	Surface
467	37.17907778	Surface
204	37.17907778	Surface
28	37.17907778	Surface
28	37.17907778	Surface
245	37.17907778	Surface
92	37.17907778	Surface
29	37.17932778	Surface
40	37.17932778	Surface
36	37.17932778	Surface
43	37.17932778	Surface
35	37.17932778	Surface
37	37.17932778	Surface
46	37.17932778	Surface
28	37.17932778	Surface
33	37.17932778	Surface
29	37.17932778	Surface
20	37.17932778	Surface
37	37.18823889	Surface
24	37.18823889	Surface
32	37.18823889	Surface
17	37.18823889	Surface
50	37.18823889	Surface
66	37.19090278	Surface
30	37.19090278	Surface
25	37.19090278	Surface
19	37.19090278	Surface
48	37.19090278	Surface
20	37.20910278	Surface
39	37.20910278	Surface
17	37.20910278	Surface
541	37.209461	Surface
11	37.209461	Surface
529	37.209461	Surface
293	37.209461	Surface
393	37.209461	Surface
340	37.209461	Surface
616	37.209461	Surface
446	37.209461	Surface
521	37.209461	Surface
12	37.209461	Surface
574	37.209461	Surface
460	37.209461	Surface
476	37.209461	Surface
260	37.209461	Surface
369	37.209461	Surface
284	37.209461	Surface
370	37.209461	Surface
238	37.209461	Surface
385	37.209461	Surface
148	37.209461	Surface
17	37.209461	Surface
571	37.209461	Surface
331	37.209461	Surface
63	37.209461	Surface
19	37.209461	Surface
32	37.209461	Surface
414	37.209461	Surface
285	37.209461	Surface
55	37.209461	Surface
23	37.209461	Surface
69	37.209461	Surface
25	37.209461	Surface
26	37.209461	Surface
15	37.209461	Surface
302	37.209461	Surface
345	37.209461	Surface
31	37.209461	Surface
24	37.209461	Surface
76	37.209461	Surface
144	37.209461	Surface
135	37.209461	Surface
603	37.221439	Surface
248	37.221439	Surface
597	37.221439	Surface
321	37.221439	Surface
374	37.221439	Surface
283	37.221439	Surface
491	37.221439	Surface
33	37.221439	Surface
110	37.221439	Surface
405	37.221439	Surface
23	37.221439	Surface
3	37.221439	Surface
350	37.221439	Surface
376	37.221439	Surface
293	37.221439	Surface
22	37.221439	Surface
41	37.221439	Surface
392	37.221439	Surface
550	37.221439	Surface
461	37.221439	Surface
160	37.221439	Surface
319	37.221439	Surface
23	37.221439	Surface
285	37.221439	Surface
425	37.221439	Surface
174	37.221439	Surface
71	37.221439	Surface
480	37.221439	Surface
335	37.221439	Surface
229	37.221439	Surface
199	37.221439	Surface
9	37.221439	Surface
269	37.221439	Surface
521	37.221439	Surface
92	37.221439	Surface
242	37.221439	Surface
238	37.221439	Surface
659	37.221439	Surface
726	37.221439	Surface
22	37.221439	Surface
23	37.221439	Surface
177	37.221439	Surface
30	37.221439	Surface
420	37.221439	Surface
516	37.221439	Surface
10	37.221439	Surface
482	37.221439	Surface
308	37.221439	Surface
16	37.221439	Surface
216	37.221439	Surface
346	37.221439	Surface
264	37.221439	Surface
30	37.221439	Surface
163	37.221439	Surface
504	37.221439	Surface
395	37.221439	Surface
385	37.221439	Surface
300	37.221439	Surface
207	37.221439	Surface
24	37.221439	Surface
68	37.221439	Surface
405	37.221439	Surface
392	37.221439	Surface
505	37.221439	Surface
40	37.221439	Surface
210	37.221439	Surface
22	37.221439	Surface
19	37.221439	Surface
429	37.221439	Surface
537	37.221439	Surface
90	37.221439	Surface
43	37.225597	Surface
290	37.225597	Surface
29	37.225597	Surface
271	37.225597	Surface
9	37.225597	Surface
313	37.225597	Surface
42	37.225597	Surface
48	37.225597	Surface
17	37.225597	Surface
352	37.225597	Surface
34	37.225597	Surface
224	37.225597	Surface
150	37.225597	Surface
161	37.225597	Surface
142	37.225597	Surface
23	37.225597	Surface
37	37.225597	Surface
319	37.225597	Surface
314	37.225597	Surface
22	37.225597	Surface
18	37.225597	Surface
314	37.225597	Surface
297	37.225597	Surface
301	37.225597	Surface
398	37.225597	Surface
327	37.225597	Surface
211	37.225597	Surface
376	37.225597	Surface
353	37.225597	Surface
66	37.225597	Surface
417	37.225597	Surface
324	37.225597	Surface
257	37.225597	Surface
11	37.225597	Surface
260	37.225597	Surface
249	37.225597	Surface
196	37.225597	Surface
36	37.225597	Surface
32	37.225597	Surface
392	37.225597	Surface
146	37.225597	Surface
252	37.225597	Surface
482	37.225597	Surface
555	37.225597	Surface
292	37.225597	Surface
90	37.225597	Surface
14	37.225597	Surface
286	37.225597	Surface
556	37.225597	Surface
24	37.225597	Surface
19	37.225597	Surface
161	37.225597	Surface
353	37.252803	Surface
379	37.252803	Surface
245	37.252803	Surface
509	37.252803	Surface
210	37.252803	Surface
32	37.252803	Surface
17	37.252803	Surface
180	37.252803	Surface
217	37.252803	Surface
13	37.252803	Surface
28	37.252803	Surface
410	37.252803	Surface
22	37.252803	Surface
273	37.252803	Surface
209	37.252803	Surface
195	37.252803	Surface
227	37.252803	Surface
128	37.252803	Surface
99	37.252803	Surface
83	37.252803	Surface
39	37.252803	Surface
166	37.252803	Surface
8	37.252803	Surface
97	37.252803	Surface
186	37.252803	Surface
10	37.252803	Surface
393	37.252803	Surface
119	37.252803	Surface
23	37.252803	Surface
95	37.252803	Surface
63	37.252803	Surface
21	37.252803	Surface
16	37.252803	Surface
52	37.252803	Surface
227	37.252803	Surface
13	37.252803	Surface
100	37.252803	Surface
184	37.252803	Surface
263	37.252803	Surface
75	37.252803	Surface
181	37.252803	Surface
197	37.252803	Surface
12	37.252803	Surface
19	37.252803	Surface
23	37.252803	Surface
170	37.252803	Surface
22	37.252803	Surface
27	37.252803	Surface
394	37.252803	Surface
325	37.252803	Surface
88	37.252803	Surface
590	37.252803	Surface
29	37.252803	Surface
23	37.252803	Surface
58	37.252803	Surface
60	37.252803	Surface
14	37.252803	Surface
10	37.252803	Surface
19	37.252803	Surface
34	37.252803	Surface
11	37.252803	Surface
12	37.252803	Surface
121	37.252803	Surface
27	37.252803	Surface
59	37.252803	Surface
371	37.252803	Surface
10	37.252803	Surface
21	37.252803	Surface
9	37.252803	Surface
23	37.252803	Surface
26	37.252803	Surface
23	37.252803	Surface
30	37.252803	Surface
36	37.252803	Surface
8	37.252803	Surface
134	37.252803	Surface
13	37.252803	Surface
13	37.252803	Surface
16	37.252803	Surface
10	37.252803	Surface
215	37.252803	Surface
261	37.252803	Surface
546	37.252803	Surface
76	37.252803	Surface
218	37.252803	Surface
141	37.252803	Surface
195	37.252803	Surface
164	37.252803	Surface
14	37.252803	Surface
16	37.252803	Surface
11	37.252803	Surface
30	37.252803	Surface
63	37.252803	Surface
22	37.252803	Surface
14	37.252803	Surface
365	37.252803	Surface
319	37.252803	Surface
57	37.252803	Surface
13	37.252803	Surface
84	37.252803	Surface
282	37.252803	Surface
326	37.252803	Surface
33	37.252803	Surface
28	37.252803	Surface
32	37.252803	Surface
25	37.252803	Surface
21	37.252803	Surface
18	37.252803	Surface
24	37.252803	Surface
29	37.252803	Surface
20	37.252803	Surface
28	37.252803	Surface
382	37.252803	Surface
476	37.252803	Surface
21	37.252803	Surface
98	37.252803	Surface
28	37.252803	Surface
24	37.252803	Surface
8	37.252803	Surface
18	37.252803	Surface
28	37.252803	Surface
488	37.252803	Surface
507	37.252803	Surface
376	37.252803	Surface
230	37.252803	Surface
13	37.252803	Surface
44	37.252803	Surface
421	37.252803	Surface
408	37.252803	Surface
238	37.252803	Surface
343	37.252803	Surface
593	37.252803	Surface
584	37.252803	Surface
193	37.252803	Surface
14	37.252803	Surface
355	37.252803	Surface
312	37.252803	Surface
309	37.252803	Surface
147	37.252803	Surface
333	37.252803	Surface
585	37.252803	Surface
18	37.252803	Surface
355	37.252803	Surface
431	37.252803	Surface
37	37.252803	Surface
187	37.252803	Surface
28	37.252803	Surface
28	37.252803	Surface
595	37.252803	Surface
138	37.252803	Surface
499	37.252803	Surface
17	37.252803	Surface
32	37.252803	Surface
108	37.252803	Surface
351	37.252803	Surface
360	37.252803	Surface
39	37.252803	Surface
226	37.252803	Surface
630	37.252803	Surface
306	37.252803	Surface
81	37.252803	Surface
317	37.252803	Surface
22	37.252803	Surface
42	37.252803	Surface
62	37.252803	Surface
400	37.252803	Surface
541	37.252803	Surface
105	37.252803	Surface
491	37.252803	Surface
495	37.252803	Surface
401	37.252803	Surface
49	37.252803	Surface
520	37.252803	Surface
343	37.252803	Surface
99	37.252803	Surface
444	37.252803	Surface
641	37.252803	Surface
657	37.252803	Surface
513	37.252803	Surface
73	37.252803	Surface
44	37.252803	Surface
29	37.252803	Surface
345	37.252803	Surface
28	37.252803	Surface
30	37.252803	Surface
423	37.252803	Surface
530	37.252803	Surface
671	37.252803	Surface
500	37.252803	Surface
76	37.252803	Surface
468	37.252803	Surface
56	37.252803	Surface
40	37.252803	Surface
24	37.252803	Surface
99	37.252803	Surface
360	37.252803	Surface
30	37.252803	Surface
96	37.252803	Surface
626	37.252803	Surface
392	37.252803	Surface
23	37.252803	Surface
25	37.252803	Surface
550	37.252803	Surface
43	37.252803	Surface
16	37.252803	Surface
43	37.252803	Surface
330	37.252803	Surface
219	37.252803	Surface
333	37.252803	Surface
24	37.252803	Surface
37	37.252803	Surface
488	37.252803	Surface
141	37.252803	Surface
247	37.252803	Surface
22	37.252803	Surface
431	37.252803	Surface
209	37.252803	Surface
130	37.252803	Surface
24	37.252803	Surface
19	37.252803	Surface
10	37.252803	Surface
40	37.252803	Surface
39	37.252803	Surface
37	37.252803	Surface
14	37.252803	Surface
243	37.252803	Surface
293	37.252803	Surface
18	37.252803	Surface
25	37.252803	Surface
19	37.252803	Surface
27	37.252803	Surface
21	37.252803	Surface
63	37.252803	Surface
50	37.252803	Surface
17	37.252803	Surface
29	37.252803	Surface
24	37.252803	Surface
32	37.252803	Surface
75	37.252803	Surface
12	37.252803	Surface
16	37.252803	Surface
34	37.252803	Surface
9	37.252803	Surface
11	37.252803	Surface
162	37.252803	Surface
245	37.252803	Surface
17	37.252803	Surface
20	37.252803	Surface
20	37.252803	Surface
16	37.252803	Surface
36	37.252803	Surface
44	37.252803	Surface
24	37.252803	Surface
23	37.252803	Surface
167	37.252803	Surface
121	37.252803	Surface
109	37.252803	Surface
111	37.252803	Surface
10	37.252803	Surface
15	37.252803	Surface
384	37.252803	Surface
353	37.252803	Surface
13	37.252803	Surface
13	37.252803	Surface
33	37.252803	Surface
32	37.252803	Surface
18	37.252803	Surface
26	37.252803	Surface
20	37.252803	Surface
18	37.252803	Surface
32	37.252803	Surface
16	37.252803	Surface
45	37.252803	Surface
92	37.252803	Surface
400	37.252803	Surface
220	37.252803	Surface
214	37.252803	Surface
43	37.252803	Surface
369	37.252803	Surface
25	37.25371111	Surface
48	37.25371111	Surface
21	37.25371111	Surface
21	37.25371111	Surface
25	37.25371111	Surface
41	37.25371111	Surface
30	37.25371111	Surface
26	37.25371111	Surface
20	37.25371111	Surface
28	37.25371111	Surface
20	37.25371111	Surface
23	37.25371111	Surface
28	37.25371111	Surface
19	37.25371111	Surface
15	37.25371111	Surface
29	37.25371111	Surface
31	37.25371111	Surface
30	37.25371111	Surface
31	37.25371111	Surface
36	37.25371111	Surface
30	37.25371111	Surface
47	37.25371111	Surface
42	37.25371111	Surface
17	37.25371111	Surface
47	37.25371111	Surface
30	37.25371111	Surface
32	37.25371111	Surface
30	37.25371111	Surface
28	37.25371111	Surface
33	37.25371111	Surface
33	37.25371111	Surface
36	37.25371111	Surface
21	37.25371111	Surface
35	37.25371111	Surface
34	37.25371111	Surface
30	37.25371111	Surface
39	37.25626	Surface
30	37.26593333	Surface
21	37.28454722	Surface
23	37.28454722	Surface
36	37.28454722	Surface
21	37.28454722	Surface
40	37.28454722	Surface
33	37.28454722	Surface
24	37.28454722	Surface
222	37.28454722	Surface
17	37.28454722	Surface
16	37.28454722	Surface
18	37.28454722	Surface
28	37.28454722	Surface
20	37.28454722	Surface
15	37.28454722	Surface
34	37.28454722	Surface
30	37.28454722	Surface
31	37.28454722	Surface
32	37.28454722	Surface
25	37.28454722	Surface
16	37.28454722	Surface
17	37.28454722	Surface
18	37.28454722	Surface
23	37.28454722	Surface
20	37.28454722	Surface
24	37.28454722	Surface
31	37.28454722	Surface
15	37.28454722	Surface
34	37.28454722	Surface
23	37.28454722	Surface
30	37.28454722	Surface
25	37.28454722	Surface
28	37.28454722	Surface
24	37.28454722	Surface
17	37.28454722	Surface
36	37.28454722	Surface
54	37.28454722	Surface
224	37.28454722	Surface
126	37.28454722	Surface
25	37.28454722	Surface
35	37.28454722	Surface
14	37.28454722	Surface
24	37.28454722	Surface
19	37.28454722	Surface
18	37.28454722	Surface
227	37.28454722	Surface
19	37.28454722	Surface
19	37.28454722	Surface
12	37.28454722	Surface
100	37.28454722	Surface
54	37.28454722	Surface
143	37.28454722	Surface
122	37.28454722	Surface
96	37.28454722	Surface
288	37.28454722	Surface
24	37.28454722	Surface
83	37.28454722	Surface
239	37.28454722	Surface
147	37.28454722	Surface
126	37.28454722	Surface
30	37.28454722	Surface
369	37.28454722	Surface
162	37.28454722	Surface
208	37.28454722	Surface
96	37.28454722	Surface
51	37.28454722	Surface
21	37.28454722	Surface
49	37.28454722	Surface
41	37.28454722	Surface
134	37.28454722	Surface
322	37.28454722	Surface
294	37.28454722	Surface
84	37.28454722	Surface
19	37.28454722	Surface
463	37.28454722	Surface
67	37.28454722	Surface
107	37.28454722	Surface
438	37.28454722	Surface
117	37.28454722	Surface
151	37.28454722	Surface
38	37.28737778	Surface
32	37.28737778	Surface
21	37.28771389	Surface
25	37.28771389	Surface
18	37.28771389	Surface
23	37.28771389	Surface
13	37.28771389	Surface
65	37.28771389	Surface
28	37.28771389	Surface
32	37.28771389	Surface
19	37.28771389	Surface
27	37.28771389	Surface
25	37.28771389	Surface
38	37.28771389	Surface
23	37.28771389	Surface
39	37.29330833	Surface
30	37.29330833	Surface
28	37.29330833	Surface
22	37.29330833	Surface
33	37.29330833	Surface
20	37.29330833	Surface
31	37.29330833	Surface
32	37.29330833	Surface
45	37.29330833	Surface
31	37.29330833	Surface
43	37.29563056	Surface
21	37.29563056	Surface
27	37.29563056	Surface
34	37.29563056	Surface
37	37.29563056	Surface
18	37.29563056	Surface
29	37.29563056	Surface
23	37.29563056	Surface
15	37.29563056	Surface
17	37.3	Surface
28	37.31146944	Surface
59	37.31146944	Surface
55	37.31146944	Surface
33	37.31146944	Surface
26	37.31146944	Surface
36	37.31146944	Surface
27	37.31146944	Surface
18	37.31146944	Surface
51	37.31146944	Surface
31	37.31146944	Surface
31	37.31399167	Surface
28	37.31399167	Surface
78	37.31399167	Surface
59	37.31399167	Surface
43	37.31399167	Surface
29	37.31399167	Surface
56	37.31399167	Surface
42	37.31399167	Surface
19	37.31399167	Surface
40	37.31399167	Surface
30	37.31399167	Surface
39	37.31888611	Surface
39	37.31888611	Surface
24	37.31888611	Surface
39	37.31888611	Surface
44	37.31888611	Surface
36	37.31888611	Surface
34	37.31888611	Surface
41	37.31888611	Surface
43	37.32121667	Surface
37	37.32121667	Surface
42	37.32196944	Surface
47	37.32240556	Surface
52	37.32240556	Surface
50	37.32240556	Surface
39	37.32240556	Surface
40	37.32240556	Surface
17	37.32240556	Surface
42	37.32240556	Surface
43	37.32654722	Surface
54	37.32654722	Surface
29	37.32654722	Surface
39	37.32654722	Surface
43	37.32654722	Surface
26	37.32654722	Surface
51	37.32654722	Surface
55	37.32654722	Surface
45	37.32654722	Surface
36	37.32654722	Surface
32	37.32654722	Surface
46	37.32654722	Surface
341	37.32654722	Surface
16	37.32654722	Surface
28	37.32654722	Surface
35	37.32654722	Surface
17	37.32654722	Surface
37	37.32654722	Surface
18	37.32654722	Surface
98	37.32654722	Surface
46	37.32654722	Surface
58	37.32654722	Surface
28	37.32654722	Surface
26	37.32654722	Surface
42	37.32654722	Surface
14	37.32654722	Surface
48	37.32654722	Surface
37	37.32654722	Surface
37	37.32654722	Surface
39	37.32654722	Surface
29	37.32654722	Surface
24	37.32654722	Surface
16	37.32654722	Surface
37	37.32654722	Surface
28	37.32654722	Surface
35	37.32654722	Surface
24	37.32654722	Surface
18	37.32654722	Surface
41	37.32654722	Surface
46	37.32654722	Surface
14	37.32654722	Surface
17	37.32654722	Surface
20	37.32654722	Surface
40	37.32654722	Surface
45	37.32654722	Surface
23	37.32654722	Surface
34	37.32654722	Surface
12	37.32654722	Surface
24	37.32654722	Surface
36	37.32654722	Surface
19	37.32654722	Surface
22	37.32654722	Surface
18	37.32654722	Surface
25	37.32654722	Surface
24	37.32654722	Surface
55	37.32654722	Surface
26	37.32654722	Surface
12	37.32654722	Surface
20	37.32654722	Surface
21	37.32654722	Surface
24	37.32654722	Surface
21	37.32654722	Surface
26	37.32654722	Surface
35	37.32654722	Surface
34	37.32654722	Surface
26	37.32654722	Surface
23	37.32654722	Surface
27	37.32654722	Surface
34	37.32654722	Surface
145	37.32654722	Surface
20	37.32654722	Surface
460	37.32654722	Surface
175	37.32654722	Surface
36	37.32654722	Surface
32	37.32783056	Surface
56	37.32783056	Surface
48	37.32783056	Surface
23	37.32783056	Surface
74	37.32783056	Surface
38	37.32783056	Surface
39	37.32783056	Surface
23	37.32783056	Surface
22	37.32783056	Surface
10	37.32783056	Surface
46	37.32783056	Surface
43	37.32783056	Surface
15	37.32980556	Surface
16	37.33003611	Surface
22	37.34600556	Surface
31	37.34600556	Surface
131	37.34600556	Surface
17	37.34600556	Surface
36	37.34600556	Surface
18	37.34600556	Surface
15	37.34600556	Surface
18	37.34600556	Surface
36	37.34600556	Surface
38	37.34600556	Surface
13	37.34600556	Surface
68	37.34600556	Surface
23	37.34600556	Surface
34	37.34600556	Surface
25	37.34600556	Surface
40	37.34600556	Surface
51	37.34600556	Surface
27	37.34600556	Surface
31	37.34600556	Surface
30	37.34600556	Surface
35	37.34600556	Surface
31	37.34600556	Surface
33	37.34600556	Surface
35	37.37229722	Surface
30	37.37229722	Surface
38	37.37229722	Surface
41	37.37229722	Surface
38	37.37229722	Surface
42	37.37229722	Surface
24	37.37229722	Surface
31	37.37229722	Surface
30	37.37229722	Surface
37	37.37229722	Surface
38	37.37229722	Surface
36	37.37229722	Surface
31	37.37229722	Surface
27	37.37229722	Surface
35	37.37229722	Surface
42	37.37229722	Surface
20	37.37229722	Surface
23	37.37229722	Surface
34	37.37229722	Surface
24	37.37229722	Surface
61	37.37229722	Surface
22	37.37229722	Surface
57	37.37229722	Surface
46	37.37229722	Surface
12	37.37229722	Surface
42	37.37229722	Surface
29	37.37229722	Surface
28	37.37229722	Surface
22	37.37229722	Surface
31	37.37229722	Surface
43	37.37229722	Surface
31	37.37229722	Surface
30	37.37229722	Surface
27	37.37229722	Surface
39	37.37229722	Surface
33	37.37229722	Surface
46	37.38953889	Surface
57	37.38953889	Surface
32	37.38953889	Surface
37	37.38953889	Surface
29	37.38953889	Surface
45	37.38953889	Surface
37	37.38953889	Surface
24	37.38953889	Surface
46	37.38953889	Surface
18	37.38953889	Surface
14	37.38953889	Surface
40	37.38953889	Surface
20	37.38953889	Surface
34	37.38953889	Surface
47	37.38953889	Surface
31	37.38953889	Surface
22	37.38953889	Surface
32	37.38953889	Surface
52	37.38953889	Surface
37	37.38953889	Surface
20	37.38953889	Surface
24	37.38953889	Surface
29	37.40583611	Surface
41	37.40583611	Surface
35	37.40583611	Surface
21	37.40583611	Surface
22	37.40583611	Surface
33	37.40583611	Surface
32	37.40583611	Surface
28	37.40583611	Surface
741	37.40583611	Surface
31	37.40583611	Surface
692	37.40583611	Surface
20	37.40583611	Surface
29	37.40583611	Surface
41	37.40583611	Surface
28	37.40583611	Surface
30	37.40583611	Surface
41	37.40583611	Surface
27	37.40583611	Surface
28	37.40583611	Surface
29	37.40583611	Surface
40	37.40583611	Surface
27	37.40583611	Surface
29	37.40583611	Surface
38	37.40583611	Surface
35	37.40583611	Surface
29	37.40583611	Surface
42	37.40583611	Surface
28	37.40583611	Surface
42	37.40583611	Surface
32	37.40583611	Surface
21	37.40583611	Surface
54	37.40583611	Surface
38	37.40583611	Surface
22	37.40583611	Surface
29	37.40583611	Surface
38	37.40583611	Surface
26	37.40583611	Surface
32	37.40583611	Surface
73	37.40583611	Surface
22	37.40583611	Surface
17	37.40583611	Surface
51	37.40583611	Surface
30	37.40583611	Surface
25	37.40583611	Surface
28	37.40583611	Surface
18	37.40583611	Surface
17	37.40583611	Surface
47	37.40583611	Surface
26	37.40583611	Surface
44	37.40583611	Surface
13	37.40583611	Surface
22	37.40583611	Surface
21	37.40583611	Surface
22	37.40583611	Surface
38	37.40583611	Surface
23	37.40583611	Surface
41	37.40583611	Surface
34	37.40583611	Surface
110	37.40583611	Surface
87	37.40583611	Surface
15	37.413825	Surface
